id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_3,Goal_1,Goal_13,Goal_7,Goal_8,Goal_12,Goal_5,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14
1503,2019-03-27 13:53:55+00:00,2022-08-09 16:02:39+00:00,GS1247 VPA 41 Gatsibo District Boreholes (GS4202),"This  Micro-Scale  Voluntary  Project  Activity  41  Improved  Kitchen  Regimes:  Gatsibo  District  Borehole  Project, Rwanda  (mVPA),  is  eligible  under  the  Gold  Standard  methodology  Technologies  and  Practices  to  Displace Decentralized  Thermal  Energy  Consumption  Version  1.",V2.1 SOP,10000,2015-08-20,2022-08-20,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,4202,https://platform.sustain-cert.com/public-project/758,Deactivated Projects,Rwanda,RW,-1.62,30.2,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",42973.0,37272.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1502,2019-03-27 13:53:55+00:00,2022-08-09 16:02:15+00:00,"GS1247 VPA 21 Improved Kitchen Regimes: Gatsibo District Borehole Project, Rwanda","This Micro-Scale Voluntary Project Activity 21 Improved Kitchen Regimes: Gatsibo District Borehole Project, Rwanda (mVPA), is eligible under the Gold Standard methodology Technologies and Practices to Displace Decentralized Thermal Energy Consumption Version 1. The project will support the provision of safe water, using borehole technology, to hundreds of households within Gatsibo District. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there will be a reduction in Carbon Dioxide (CO2) emissions from the combustion process.Gatsibo is a largely rural District in which local people typically use wood fuel on inefficient three-stone fires to purify their drinking, cleaning and washing water. This process results in the release of greenhouse gas emissions from the combustion of wood. This can be avoided if a technology that does not require fuel (wood or fossil), supplies the clean water desired by households.",V2.1 SOP,10000,2015-06-03,2022-06-02,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,3432,https://platform.sustain-cert.com/public-project/612,Deactivated Projects,Rwanda,RW,30.2,-1.62,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",44389.0,39246.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1501,2019-03-27 13:53:55+00:00,2020-05-07 18:31:05+00:00,"GS1247 VPA 19 Improved Kitchen Regimes: Gatsibo District Borehole Project, Rwanda","The project will support the provision of safe water to hundreds of households within Gatsibo District using borehole technology. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there shall be a reduction of carbon dioxide emissions from the combustion process.",2.1,10000,2014-11-05,2021-11-04,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,3430,https://platform.sustain-cert.com/public-project/610,CO2balance UK ltd,Rwanda,RW,30.2,-1.62,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",46730.0,34655.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1500,2019-03-27 13:53:55+00:00,2020-05-07 18:25:26+00:00,"GS1247 VPA 11 Improved Kitchen Regimes: Gatsibo District Borehole Project, Rwanda","The project will support the provision of safe water to hundreds of households   within Gatsibo District using borehole technology. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there shall be a reduction of carbon dioxide emissions from the combustion process.",2.1,10000,2014-11-05,2021-11-04,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,3306,https://platform.sustain-cert.com/public-project/569,CO2balance UK ltd,Rwanda,RW,-1.62,30.2,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",51938.0,50695.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1499,2019-03-27 13:53:55+00:00,2020-05-07 18:29:36+00:00,GS1729 Myanmar Stoves Campaign - Stoves for Myanmar - VPA No. 003,"""Myanmar Stoves Campaign aims to facilitate access to fuel-efficient cookstoves to the
 financially poor and under-served rural communities in Myanmar, eliminating their dependency on three stone fires,
 providing them with better health and safety, economic savings along with reducing 
GHG emissions and deforestation rates.""",2.2,10000,2015-08-01,2022-07-31,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,2395,https://platform.sustain-cert.com/public-project/333,Soneva Foundation,Myanmar,MM,20.583333,96.066667,VER,VPA,1498,1729,Myanmar Stoves Campaign,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",14780.0,6939.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1498,2019-03-27 13:53:54+00:00,2022-03-09 13:33:38+00:00,Myanmar Stoves Campaign,"The purpose of this Micro Programme is to distribute fuel efficient cook stoves across communities located in ecologically sensitive areas throughout Myanmar. These cook stoves will replace the rudimentary stoves and traditional three-stone fires presently used. Due to higher combustion efficiency of the fuel efficient stoves over the rudimentary and traditional ones, there would be substantial saving in the wood being used as a fuel. This Programme of Activities (PoA) will reduce the GHG emissions and deforestation along with allowing the communities to have a greater disposable income and time to invest in productive activities.",Gold Standard for the Global Goals,10000,2015-03-08,2022-03-07,Not provided,Energy Efficiency - Domestic,Micro Scale,1729,https://platform.sustain-cert.com/public-project/292,Soneva Foundation,Myanmar,MM,16.800926,96.16333,VER,POA,,,,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",0.0,0.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1497,2019-03-27 13:53:54+00:00,2020-05-07 18:27:03+00:00,GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 008,"""Myanmar Stoves Campaign aims to facilitate access to fuel-efficient cookstoves to the
 financially poor and under-served rural communities in Myanmar, eliminating their dependency on three stone fires,
 providing them with better health and safety, economic savings along with reducing 
GHG emissions and deforestation rates.""",2.2,10000,2017-07-01,2022-07-01,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,6338,https://platform.sustain-cert.com/public-project/1200,Soneva Foundation,Myanmar,MM,20.55202,95.797522,VER,VPA,1498,1729,Myanmar Stoves Campaign,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",15942.0,15817.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1496,2019-03-27 13:53:54+00:00,2020-07-30 03:43:30+00:00,GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 007,"""Myanmar Stoves Campaign aims to facilitate access to fuel-efficient cookstoves to the
 financially poor and under-served rural communities in Myanmar, eliminating their dependency on three stone fires,
 providing them with better health and safety, economic savings along with reducing 
GHG emissions and deforestation rates.""",Gold Standard for the Global Goals,10000,2017-07-01,2022-06-30,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,6129,https://platform.sustain-cert.com/public-project/1170,Soneva Foundation,Myanmar,MM,20.55202,95.797522,VER,VPA,1498,1729,Myanmar Stoves Campaign,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",25186.0,25026.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1495,2019-03-27 13:53:54+00:00,2020-05-07 18:33:02+00:00,GS1729 - Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 005,"""Myanmar Stoves Campaign aims to facilitate access to fuel-efficient cookstoves to the
 financially poor and under-served rural communities in Myanmar, eliminating their dependency on three stone fires,
 providing them with better health and safety, economic savings along with reducing 
GHG emissions and deforestation rates.""",2.2,10000,2016-03-01,2023-02-28,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,5661,https://platform.sustain-cert.com/public-project/1084,Soneva Foundation,Myanmar,MM,20.583333,96.066667,VER,VPA,1498,1729,Myanmar Stoves Campaign,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",13385.0,12563.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1494,2019-03-27 13:53:54+00:00,2020-05-07 18:29:44+00:00,GS1729 - Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 004,"""Myanmar Stoves Campaign aims to facilitate access to fuel-efficient cookstoves to the
 financially poor and under-served rural communities in Myanmar, eliminating their dependency on three stone fires,
 providing them with better health and safety, economic savings along with reducing 
GHG emissions and deforestation rates.""",2.2,10000,2016-02-01,2023-01-31,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,5660,https://platform.sustain-cert.com/public-project/1083,QK TS Pvt. Ltd.,Myanmar,MM,20.583333,96.066667,VER,VPA,1498,1729,Myanmar Stoves Campaign,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",3397.0,2434.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1493,2019-03-27 13:53:53+00:00,2022-09-27 03:26:48+00:00,"Nepal Biogas Support Program - CPA 7: 18,392 digesters",This CDM Program Activity (CPA) is part of the Nepal Biogas Support Program-Programme of Activity (PoA).,v2.2 CASH,61191,2015-07-08,2022-07-07,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,6394,https://platform.sustain-cert.com/public-project/1547,Alternative Energy Promotion Centre,Nepal,NP,27.72,85.32,GS CER,VPA,1570,3110,Nepal Biogas Support Program-PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",32496.0,32496.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
