id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_8,Goal_13,Goal_5,Goal_7,Goal_1,Goal_3,Goal_12,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14,crediting_days,VER_sold_percentage,VER_sold_percentage_per_day,continent_code
223,2019-03-27 13:50:07+00:00,2020-05-07 18:23:33+00:00,Edincik Wind Power Plant,"The Edincik Wind Power Plant (Edincik WPP) is a 56.4 MW wind farm located on the southern coast of the Sea of Marmara at Bandirma in Balikesir Province, Turkey. The 23 wind turbines are expected to generate 180 GWh of renewable energy each year. The electricity generated will be delivered to the national electricity grid, thereby avoiding electricity generation from the use of fossil fuel sources, such as coal. The annual emission reductions to be realised by Edincik WPP have been estimated at 106,000 tCO2e.In addition to the reduced GHGs, the project also contributes to social and economic development through education, sanitation, job creation, technology transfer and improved agricultural production.",Gold Standard for the Global Goals,106435,2013-07-19,2020-07-18,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,1368,https://platform.sustain-cert.com/public-project/233,Edincik Enerji Uretim Anonim Sirketi,Turkey,TR,38.963,35.243,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",258244.0,203438.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,78.7774352937532,3.082059283793161,AS
222,2019-03-27 13:50:07+00:00,2020-12-18 08:22:24+00:00,Betulia Hydroelectric project,"The project is located near the village of Guadalupe, close to the village of Betulia, Municipality of Santa Fe, Department of Colon, on the banks of Betulia River.  The project activity proposed is a green field project. The purpose of the project is to build the Betulia Hydroelectric Power Plant, which is a small run-of-river hydroelectric generating power plant in the north region of the Republic of Honduras, with a total installed capacity of 6.8 MW, with an annual generation of 22,165 GWh  and a plant factor of 63% that has a contract to sell generated electricity to the National Utility, ENEE, for a period of 30 years .",Gold Standard for the Global Goals,11445,2015-10-01,2025-09-30,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,1367,https://platform.sustain-cert.com/public-project/232,Renewable Energy Developers SA,Honduras,HN,15.864686,-86.139397,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 14: Life Below Water', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",43772.0,21864.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3652,49.94973955953578,1.3677365706335098,NA
220,2019-03-27 13:50:06+00:00,2021-06-01 11:36:04+00:00,GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru â€“ VPA3,"This Program Activity is part of the PoA “Qori Q’oncha -   Improved Cookstoves Diffusion Programme in Peru"". The project   activity is primarily designed for the long-term improvement   of the living conditions of local population. This is being   allowed by the use of improved stoves.     This VPA includes four different project activities in   different regions of Peru implemented by four different LPPs   (Local Project Participants). The project activities are the   dissemination of 49 823 improved cook-stoves in Peru. Project   activities take place between 2010 and 2018 at least (the   actual dissemination and transfer of technology was held   between 2010 - 2014  but follow up and maintenance will last   until 2018), in the four regions of Huánuco, Arequipa, La   Libertad and Tacna.   The assessment unit is the household, but in the case where a   LPP installs more than one stove inside a household the   program does not account for emission reductions of those   additional stove",Gold Standard for the Global Goals,21587,2011-05-14,2018-05-13,GS Methodology for Improved Cook stoves and Kitchen Regimes v1.,Energy Efficiency - Domestic,Large Scale,1365,https://platform.sustain-cert.com/public-project/230,MICROSOL SAS,Peru,PE,-12.0433,-77.0283,VER,VPA,4,1005,GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru - PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 4: Quality Education', 'issuable_products': []}]",155896.0,143674.0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2556,92.16015805408733,3.6056399864666404,SA
219,2019-03-27 13:50:06+00:00,2022-08-09 12:35:37+00:00,"Geres Wind Power Project, Turkey","Geres Elektrik Üretim A.Þ. plans to invest in to a new power project called Geres   Wind Power Project, which consists of installation and operation of 27.5 MW   wind   power plant. The license of the project is issued by Energy Market Regulatory   Authority (EMRA) in February 2012. The project is located in the district of   Kýrkaðaç, city of Manisa, Turkey and the connection point is Sayalar - Akhisar   Electricity Transmission Line.    The estimated net electricity generation of the plant is 91,736 MWh per year. By   the   efficient utilization of the available wind energy project activity will replace the   grid   electricity, which is constituted of different fuel sources, mainly fossil fuels. The   electricity produced by project activity will result in a total emission reduction of   56,866 tonnes of CO2e per year. While the project activity started on   01.07.2012   by signature of the equipment contract, construction work is planned in mid of   2013 and by the end of 2013, the",Gold Standard for the Global Goals,56866,2021-05-08,2028-05-07,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,1364,https://platform.sustain-cert.com/public-project/229,Innores Elektrik Uretim A.S.,Turkey,TR,39.20942,27.89935,VER,Standalone,,,,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",537326.0,366713.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2556,68.24776764943442,2.67010045576817,AS
217,2019-03-27 13:50:06+00:00,2022-06-15 04:38:49+00:00,Aliaga Wind Power Project,"The Alia&#287;a Wind Power Project, which will be developed by “Tan Elektrik Üretim A.&#350;."" involves the development of wind farm at &#304;zmir Province, Alia&#287;a Districts. The project area is near the site of De&#287;irmentepe, Bayramlitepe and Demirtepe. The purpose of the project is to generate electricity and to feed it into the Turkish National Grid. The installed capacity of the project is 10 MW and annual gross electricity production of the project is 33,288 GWh/y.",Gold Standard for the Global Goals,31729,2018-06-20,2025-06-19,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Small Scale,1363,https://platform.sustain-cert.com/public-project/228,Menderes Tekstil San. ve Tic. A.Ş.,Turkey,TR,38.822234,27.003686,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",47375.0,47375.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,100.0,3.912363067292645,AS
214,2019-03-27 13:50:05+00:00,2022-05-25 06:50:54+00:00,"GS1247 VPA 2 Improved Kitchen Regimes: Kole District Borehole Project, Uganda","The project will support the provision of safe water to hundreds of households   within Kole district using borehole technology. By providing safe water, the project   will ensure that households consume less firewood during the process of water   purification and as a result there shall be a reduction of carbon dioxide emissions   from the combustion process.",Gold Standard for the Global Goals,10000,2020-05-01,2027-04-30,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,1359,https://platform.sustain-cert.com/public-project/225,CO2balance UK ltd,Uganda,UG,2.37011,32.763304,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 9: Industry, Innovation and Infrastructure', 'issuable_products': []}]",67752.0,66708.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2555,98.45908607863974,3.8535845823342365,AF
211,2019-03-27 13:50:05+00:00,2023-03-24 12:02:59+00:00,"CPA # 3 Improved Cooking Stoves for Nigeria, GS 1353",third cpa,Gold Standard for the Global Goals,11356,2012-07-15,2017-07-14,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,1353,https://platform.sustain-cert.com/public-project/222,atmosfair gGmbH,Nigeria,NG,10.469444,7.418611,GS CER,VPA,1215,834,GS834 Improved Cooking Stoves for Nigeria Programme of Activities,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1825,0.0,0.0,AF
210,2019-03-27 13:50:05+00:00,2023-03-24 12:01:39+00:00,"CPA # 2 Improved Cooking Stoves for Nigeria, GS 1352",Second CPA,Gold Standard for the Global Goals,11290,2012-07-15,2017-07-14,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,1352,https://platform.sustain-cert.com/public-project/221,atmosfair gGmbH,Nigeria,NG,10.469444,7.418611,GS CER,VPA,1215,834,GS834 Improved Cooking Stoves for Nigeria Programme of Activities,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1825,0.0,0.0,AF
208,2019-03-27 13:50:04+00:00,2021-02-01 05:35:59+00:00,InfraVest Taiwan Wind Farms Bundled Project 2012,"The proposed project is a bundle of three wind energy projects, “InfraVest   Tongyuan Wind farm project "", ""InfraVest chubei Wind farm project"",   “InfraVest Zhaowei Wind farm project"". It shall not be debundled into   separate projects in the future.   Summary:   The project involves the development of three wind farms in Taiwan:     InfraVest Tongyuan Wind farm project: a 52.9 MW onshore wind farm   located in Tongxiao Township (Miaoli County, which comprises 23 wind   turbines (hereafter : Tongyuan wind farm).   InfraVest Chubei Wind farm project: a 11.5 MW onshore wind farm in   Hsinchu County, Zhubei City which comprises 5 wind turbines (hereafter :   Chubei wind farm).     InfraVest Zhaowei Wind farm project: a 13.8 MW onshore wind farm in   Tongxiao Township, Miaoli County, which comprises 6 wind turbines   (hereafter : Zhaowei wind farm)",Gold Standard for the Global Goals,126120,2016-01-01,2022-12-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,1350,https://platform.sustain-cert.com/public-project/219,South Pole Carbon Asset Management Ltd.,"Taiwan, Province of China",TW,25.095278,120.811111,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",330657.0,79321.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,23.98890693377125,0.9385331351240709,AS
206,2019-03-27 13:50:04+00:00,2022-09-21 13:45:59+00:00,Dak Pone Hydropower Project,"The project activity involves the construction of two small-scale sub hydropower   plants including Dak Pone hydropower plant and Dak Pone 2 hydropower plant   with an installed capacity of 14 MW and 1.6 MW, respectively. It is located on the   Dak Pone and Dak Ne rivers in Mang Canh and Dak Long communes, Kon Plong   district, Kon Tum province of Viet Nam.     Prior to the implementation of the project activity, electricity in Vietnam is   generated mainly from fossil fuel sources and is solely distributed to consumers   via the unique national electricity grid.     The project's installed capacities of the two plants are 14 MW and 1.6 MW   respectively and estimated annual gross power generation 69,100 MWh. The net   electricity generated (with an estimated annual volume of 68,400 MWh).",Gold Standard for the Global Goals,57070,2018-06-02,2025-06-01,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Large Scale,1347,https://platform.sustain-cert.com/public-project/216,Vietnam Carbon Assets Ltd.,Viet Nam,VN,14.568889,108.306111,GS CER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,0.0,0.0,AS
